brand,year,model,genes
ONE PLUS,2017,ONEPLUS 5,2539|73|2003|2302|2229|94|2201|1740|42|4513|2040|7589|3312|2431|10449|7109|6433|4627|1624|4512|1196|7015|5229|4932|4469|2045|2093|1171|87|57|64|1323|54|1617|5281|1585|2740|968|6323|2233|1124|9055|88|1252|2435|1967|7851|3165|4500|1857|5095|8523|2037|7906|1993|4737|1905|4747|7990|3455|30|1883|1125|8131|1342|7035|1144|7280|1270|1544|3458|5068|11474|5283|3274|67|1908|3152|98|1297|7999|1216|11466|4686|10995|7477|7072|8663|7245|8421|1232|9368|7116|2081|4623|8689|2746|38|2376|4700|4555|5176|33|11518|9649|6796|2347|7536|14|614|7023|2232|1609|1344|790|10|11254|7022|2375|6402|8080|2254|7835|883|2065|4704|74|1225|4547|426|997|55|1571|2105|2225|3033|6396|56|849|4574|13846|1088|5285|7612|1343|584|4530|734|1193|5096|41|8224|781|7025|2218|7693|1719|1219|19|8110|7405|11802|7961|2737
ONE PLUS,2017,ONEPLUS 5T,2539|73|5708|2302|7541|2229|94|2044|12317|2201|1740|42|4513|7061|2082|10534|7473|7589|3312|2431|7109|4627|1624|4512|1196|7015|5229|4932|4469|2045|2093|5417|1171|6797|87|57|64|1323|7010|54|1617|5281|1585|2740|968|2233|4485|1124|1347|9055|88|1252|1967|3165|4500|1857|5095|8523|2037|7448|7906|12588|1993|4737|1905|4747|7990|3455|30|1125|8131|1342|6004|7035|1144|11930|1270|1544|3458|2489|5068|11474|5283|3274|67|1908|3152|98|8257|1297|1216|11466|4686|10233|10731|12889|10995|7477|7072|8663|7245|8421|9385|1232|7116|2446|2081|8689|2746|9905|2376|4700|4555|5176|33|8552|2249|2347|7536|14|614|7023|2232|1609|790|10|11254|7022|2375|6402|8080|2254|7835|883|2065|4704|74|1225|4547|426|55|1571|10526|2105|2225|3033|6396|56|1734|849|8775|12264|7055|13846|1088|5285|7612|1343|584|4530|734|1193|12440|5096|41|8224|781|7025|11614|7693|11523|1719|1219|19|8110|10249|7405|8248|10208|11037|11802|7961|10480|2737
ONE PLUS,2018,ONEPLUS 6,2539|73|2302|7541|2229|94|2201|1740|42|13406|7589|2431|7109|4627|9700|1624|1259|4512|8148|11476|1196|7015|4932|4469|2045|2093|4595|1171|1226|6797|11817|5178|87|57|6080|11045|7064|64|1323|7465|54|1617|1130|5281|1585|2740|13232|968|2021|2233|1124|9055|13235|5235|13383|88|1252|7402|1967|13294|1857|8523|2037|7906|12142|1993|5207|4737|1905|4747|7990|30|11932|1125|8131|1342|6004|7035|1144|9171|1270|1544|13351|2489|330|5068|1721|11474|5283|7379|67|5267|1908|98|8257|1297|4567|7999|1216|11466|4686|5226|10995|7477|7072|8663|7245|4445|8421|9385|1232|7116|2446|4623|13335|8689|2746|38|2376|4700|5176|33|11518|8552|2249|2347|7536|13242|14|614|7023|2232|1609|795|10|11254|7022|2375|4606|8080|2254|7835|883|2065|408|5210|7523|4704|12013|74|1225|4547|55|1571|9149|13280|6533|7029|2225|3033|5512|6396|56|8775|4574|2524|13846|1088|2072|5285|7612|1343|584|4530|1193|12440|5096|41|8224|781|2218|11614|7693|6071|1219|19|13403|8110|7405|8248|11037|13292|13338|11802|7961|13839|2737
ONE PLUS,2018,ONEPLUS 6T,2539|73|2302|2229|94|2201|5251|42|2082|7589|3312|1308|7109|4627|1624|4512|8148|6149|4443|7015|4932|4469|2045|2093|4595|1171|1226|5178|87|57|4473|6080|7064|64|1323|3262|54|1617|5281|1585|2740|968|2021|2233|4477|9055|5235|88|7402|1967|3165|1257|5095|8523|2037|7906|4568|5207|4737|1905|4747|7990|3455|30|1324|8131|1342|1144|12617|1270|1544|3458|2489|330|5068|3274|1250|67|5267|1153|1908|98|8257|1297|13897|9844|4686|1062|12889|5226|1281|8663|7245|4445|8421|9385|1232|7116|2446|3113|4623|8230|8689|8570|38|2376|4700|5176|33|8552|2249|2347|7536|14|614|7023|2232|1609|795|1344|4519|10|11254|2375|2916|8080|7835|883|2065|408|9091|7523|4704|74|1225|55|1571|9149|7029|2225|3033|5201|5512|2671|6396|56|7556|4609|8775|4574|7714|2072|5285|7612|1343|584|1193|12440|5096|41|8224|1263|781|11614|7693|19|8110|7405|2026|7961|2737|8462
ONE PLUS,2018,ONEPLUS 6T MCLAREN SPECIAL EDITION,2539|73|2302|2229|94|2201|1740|5251|42|2082|7589|1894|3312|1308|7109|4627|1624|4512|8148|4443|11476|7015|4932|4469|2045|2093|4595|1171|1226|2987|5178|87|57|4473|7064|64|1323|3262|54|1617|5281|1585|2740|968|2021|2233|4477|1347|9055|5235|88|7402|1967|3165|1257|1857|5095|8523|2037|7906|4568|5207|4737|11363|1905|4747|2729|7990|3455|30|1324|8131|1342|1144|12617|1270|1544|3458|2489|330|5068|1059|3274|1250|67|5267|1153|1908|98|8257|1297|13897|1042|9844|4686|11507|2122|12889|5226|1281|8663|7245|4445|8421|9385|1232|7116|2446|3113|4623|8230|8689|8570|38|2376|4700|5176|33|8552|2249|2347|7536|14|614|7023|2232|1609|795|4519|10|11254|2375|2916|8080|7835|883|2065|408|9091|7523|4704|74|1225|55|1571|9149|7029|2225|3033|5201|2671|56|7556|4609|8775|4574|7714|2072|5285|7612|1343|584|1193|12440|5096|41|8224|1263|781|11614|7693|19|8110|7405|2026|7961|2737|8462
ONE PLUS,2019,ONEPLUS 7,2539|73|5003|2302|7541|2229|94|8332|1110|2094|2201|1740|42|12561|7589|3312|2431|1308|197|7109|6433|4627|7046|1624|1259|3206|4512|8148|1196|7015|9211|4932|2045|2093|7528|1171|1226|8840|87|57|4473|64|1323|7010|2325|1442|3262|54|1617|5281|1585|2740|1429|968|2233|6996|2276|1347|9055|13235|88|1252|1967|3149|13253|13294|4500|1857|8523|2037|7906|1994|13374|12053|4737|573|1905|4747|7990|2330|2244|30|1242|1125|12030|13618|2667|8131|1342|7035|1144|2281|12372|1086|7858|1270|1544|12805|2489|11088|1059|11474|7379|67|1153|1908|98|8257|1297|7999|1216|11466|4686|13397|12889|5226|7014|8663|7245|12198|3357|8421|9385|1232|7116|2446|3113|13335|8230|8570|38|2376|4700|33|12568|6003|8552|2249|2347|7842|7536|13242|14|614|7023|2232|1609|9018|1392|790|10|7022|1398|2375|2916|8080|2254|883|2065|5039|5210|7523|4704|1400|74|1225|1406|4547|55|1571|9149|1453|13280|13378|2225|3033|56|7556|12264|3095|13846|7714|1101|5285|7612|1343|584|4530|1193|12440|1321|41|8224|862|781|7693|1719|2012|2295|8838|1219|19|7220|5120|12445|12755|8110|2050|7405|8871|13292|13338|11802|7961|2737|8462
ONE PLUS,2019,ONEPLUS 7 PRO,2539|73|5003|2302|7541|2229|94|8332|1110|2094|2201|1740|42|12561|13386|7589|3312|4475|1308|197|7109|4822|4627|7046|1624|1259|3206|4512|8148|1196|7015|4932|2045|2093|7528|13372|1171|1226|2456|87|57|4473|5016|64|1323|7010|2325|13293|1442|3262|54|1617|5281|1585|2740|1429|968|4774|2233|6996|2276|1347|11136|13235|88|1252|2612|1967|3149|13253|13294|4500|1857|5095|2037|4884|7906|2563|1994|13374|4737|573|1905|4747|7990|2330|2244|30|1242|4948|1125|12030|1342|7035|1144|2281|12372|1086|7858|1270|1544|4651|2489|8768|5068|11088|11474|5135|7379|67|1153|1908|98|8257|1297|1216|9131|11466|4686|13397|12889|5226|7014|8663|9190|7245|12198|2543|3357|1232|7116|3113|13335|8230|8570|38|2376|13493|33|12568|8552|2249|2943|2347|7842|7536|13242|14|614|7023|2232|1609|9018|1392|790|10|7022|1398|2375|8080|2254|883|2065|5210|7523|4704|1400|74|1225|1406|4547|55|1571|9149|1453|13280|13378|2225|56|7556|3095|13846|7714|5122|1101|5285|7612|1343|584|4530|1193|1321|41|862|781|7693|1719|2012|2295|8838|1219|19|7220|5120|12445|12755|8110|2050|12655|7405|8871|11802|7961|2737|8462
ONE PLUS,2019,ONEPLUS 7T,2539|73|5003|2302|7541|2229|94|8332|1110|2094|2201|1740|2273|42|7589|4559|3312|2431|1308|7109|4822|4627|3206|4512|8148|1196|7015|4932|4595|1171|1226|2456|87|57|4473|5016|7064|64|1323|12457|8158|3262|54|5281|2740|1429|968|11160|2233|6996|2276|1347|9158|9055|88|1252|1967|3149|1257|1857|5095|12808|8523|4884|7906|4568|12142|1426|4737|573|1905|4747|7990|2330|10968|12855|2244|30|1324|2004|4948|12197|1125|8131|11547|13205|1342|7035|7781|1144|1086|1270|8163|2489|5068|11088|11474|7379|1250|67|1153|1908|98|8257|1297|8389|2930|7999|1216|11466|4686|11376|12889|5226|1281|7014|2080|5020|8663|7245|4445|2543|3357|8421|9385|5206|1232|2927|7116|1048|3113|7391|8230|6118|8570|38|2009|2376|13586|33|8552|2347|7536|2429|201|14|614|7023|6457|5084|2232|9018|9215|1392|790|10|7022|2375|8080|4939|2254|883|2065|8364|5210|7523|4704|1400|74|1225|967|4547|55|9149|1453|1463|7029|2225|3033|56|7556|4609|3095|5022|13846|7714|1101|4638|5285|7612|1343|584|4530|1193|8877|1998|961|41|8224|862|781|7693|5011|1719|2295|1219|19|7220|5120|12445|12939|2291|1150|8110|777|9226|2050|7405|8701|8871|2076|13103|4951|11802|7961|2737
ONE PLUS,2019,ONEPLUS 7T PRO,2539|73|5003|2302|7541|2229|94|8332|12317|1110|2094|2201|1740|2273|42|7589|4559|3312|4475|2431|1308|7109|4822|4627|3206|4512|8148|1196|7015|4932|4595|1171|1226|2456|87|57|4473|5016|7064|64|1323|12457|8158|3262|54|5281|2740|1429|968|11160|2233|6996|2276|1347|9055|88|1252|1967|1910|3149|1257|1857|4884|7906|4568|12142|1426|4737|573|1905|8119|4747|7990|2330|10968|12855|2244|30|1324|4948|12197|1125|8131|11547|13205|1342|7035|7781|1144|1086|1270|8163|4651|2489|5068|11088|1059|11474|5135|9244|7379|1250|67|7534|1153|1908|98|8257|1297|8389|1216|9131|11466|4686|11376|12889|5226|1281|7014|5020|8663|7245|4445|2543|3357|8421|5206|1232|7116|3113|7391|8230|8570|38|2009|2376|13586|33|8552|2347|7536|2429|201|14|614|7023|2232|9018|1392|790|10|7022|2375|8080|4939|2254|883|2065|5210|7523|4704|3057|1400|74|1225|967|4547|55|9149|1453|1463|7029|2225|8426|56|7556|12043|4609|3095|13846|7714|5122|1101|4638|5285|7612|1343|584|4530|1193|8877|961|41|8224|862|781|7693|1719|2295|1219|19|7220|5120|12445|12939|2291|1150|8110|777|9226|2050|7405|8701|8871|13103|11802|7961|2737
ONE PLUS,2020,ONEPLUS 8,2539|73|5001|5003|2302|2229|4958|94|12317|1110|7696|2094|149|2201|4838|42|2288|1308|7109|2253|4627|5063|1624|12779|3206|4512|2531|6359|1196|2147|1417|4932|2045|2093|1171|1226|2456|87|2154|6722|57|4473|12424|64|1323|2325|12457|959|54|1617|5281|1585|2740|1429|968|2233|6996|2276|9055|1215|88|1252|2612|1967|3149|4500|1257|10988|2037|7396|4884|7906|1994|3255|12733|1262|5154|4737|637|1905|4747|1367|7990|2330|2241|2244|30|1324|4948|141|1125|261|1342|7035|1144|1086|5881|1270|1544|2489|5068|4735|7069|1250|67|9194|1153|1908|98|1297|4955|4853|4691|1216|9131|11466|4686|12889|1281|310|7014|7245|5751|2543|9385|1232|7116|194|2771|8230|13274|12297|103|38|2376|12749|10687|4700|33|12219|2249|2347|7536|14|614|7023|11438|5084|2232|1609|9018|409|10|6588|7022|11968|2375|8080|2254|883|2065|4704|2363|74|1225|6613|967|4547|12674|55|1571|9149|7029|2225|5105|6396|56|7556|1135|224|3095|13846|1101|5285|1343|584|4530|1193|961|41|781|193|12019|105|2012|2295|1219|19|8442|5079|5120|9226|2050|1335|4951|7961|12119|2737|11436
ONE PLUS,2020,ONEPLUS 8 PRO,4476|2539|73|11142|4702|2029|5003|2302|94|1110|7696|2094|149|11443|42|3192|5061|2288|4475|1308|6616|7109|2253|4627|1624|12779|3206|4512|2531|1196|1417|4932|2045|2093|1171|1226|2456|2701|87|57|4473|9228|2219|64|1323|2325|959|54|1617|5281|1585|1429|968|2469|6767|2233|6996|2276|9055|88|1252|2612|1967|3149|4500|1257|2037|7396|4884|2440|7906|12142|3255|1262|4737|637|1905|4747|7059|1367|7990|2330|2241|2244|30|1324|5081|141|1125|261|12030|1342|7035|1144|1086|1270|1544|4651|2489|4735|7069|1250|67|1153|1908|98|1297|1216|9131|11466|4686|2406|12889|4793|1281|310|7014|7245|5751|12615|12198|2543|1232|7116|194|8230|13274|103|38|2376|10687|4700|33|2249|2347|7536|14|614|7023|4840|9418|1609|9018|409|10|6588|2803|7022|2375|8080|4939|2254|883|2065|5039|4704|2363|74|1225|6613|967|4547|55|1571|9149|7029|2225|6396|56|7556|1135|224|12264|3095|12153|13846|5122|1101|4573|4638|5285|1343|584|4530|1193|12440|2407|961|41|781|193|4977|105|2012|2295|1219|19|8442|9206|4708|5120|11039|5076|4640|11802|7961|11189|11436
ONE PLUS,2020,ONEPLUS 8T,4476|2539|73|4463|5003|2302|2229|94|7696|2094|149|12492|7165|2201|42|7473|4559|2288|13555|3312|2830|2431|1308|7109|4627|5063|1624|3206|4512|1196|2147|11540|1417|4932|2045|2093|4595|1171|1226|1271|87|2154|57|4473|1245|9228|2573|64|1323|8158|959|54|1617|5281|1585|2740|1429|968|2233|1112|6996|2276|1347|9055|1215|88|1252|1967|3149|1257|2037|4884|4962|7906|4568|1994|4737|637|1905|4833|4747|7059|7990|11606|2330|2241|2244|30|1324|4948|141|1125|261|1342|7035|1144|1086|1270|1544|5068|12519|11474|7069|1445|1250|67|9194|1153|1908|98|1297|4955|1216|11466|4686|12889|5226|1281|310|7014|7245|4445|9385|1232|7116|194|3113|1095|8230|13274|103|8570|38|2376|10687|4700|33|8552|2249|2347|7536|14|614|8104|7023|5084|2232|1609|9018|10|7022|2375|8080|4939|2254|883|11384|2065|5039|5210|4704|2363|74|1225|967|4547|55|1571|9149|7029|2225|56|7556|1135|4609|2997|224|3095|13846|2705|7714|1101|4638|5285|1343|584|4530|1193|8877|961|41|781|193|7693|7727|105|2012|2295|5065|1219|19|5079|5120|2050|1335|8701|4951|5021|7961|2737
ORANGE,2013,GREEN ORANGE N1 BEAUTIFUL,4513|2830|4627|1624|4932|307|7623|5281|2740|7119|9582|1124|9055|1967|537|1905|5514|30|1342|1144|8556|1270|9433|7914|5283|864|1908|1216|1572|2959|1232|194|1040|393|532|5352|14|614|1579|5282|1609|1344|790|7628|859|4922|9270|809|1075|1225|4547|1571|1755|6396|56|7963|1088|1343|4530|1193|5139|1589|1219|1574|4965|2737
ORANGE,2013,GREEN ORANGE N1 FEIYANG,1951|42|4513|2830|4627|1624|1873|4932|9338|57|7623|5281|7119|1124|9055|1967|1921|282|1905|2330|5514|30|1342|1144|8556|1270|1064|7914|5283|1943|864|1908|1216|1572|2959|1232|2376|5352|14|1579|5282|1344|790|10|7628|859|2375|4922|809|1075|1225|1032|4547|1571|6396|56|1661|1975|7963|1088|1343|4530|1193|5139|1589|2295|1959|1219|19|1574|4965|10895
ORANGE,2013,GREEN ORANGE N1 POLE,4513|2830|4627|1624|4932|9338|7623|5281|2740|7119|9582|1124|9055|1967|282|537|1905|5514|30|1342|1144|8556|1270|1064|7914|5283|864|1908|1216|1572|2959|1232|393|532|5352|14|614|1579|5282|1609|1344|790|7628|859|4922|809|1075|1225|1032|4547|1571|1755|6396|56|7963|1088|1343|4530|1193|5139|1589|1219|1574|4965|2737
ORANGE,2013,GREEN ORANGE N1 SMALLWOOD,42|4513|2830|4627|1624|1873|4932|9338|57|7623|5281|7119|9582|1124|9055|1967|282|1905|2330|5514|30|1962|1342|1144|8556|1270|1064|7914|5283|864|1908|1216|1572|2959|1232|2376|5352|14|1579|5282|1344|790|10|7628|859|2375|4922|809|1075|1225|1032|4547|1571|6396|56|1661|1975|7963|1088|1343|4530|1193|5139|1589|2295|1959|1219|19|1574|4965|10895
ORANGE,2013,GREEN ORANGE N1 SPEED,4513|2830|4627|1624|4932|7623|5281|2740|7119|9582|1124|9055|1967|282|537|1905|5514|30|1342|1144|8556|1270|9433|1064|7914|5283|864|1908|1216|1572|2959|1232|393|532|5352|14|614|1579|5282|1609|1344|790|7628|859|4922|9270|809|1075|1225|1032|4547|1571|1755|6396|56|7963|1088|1343|4530|1193|5139|1589|1219|1574|4965|2737
ORANGE,2013,GREEN ORANGE N1 STRUGGLE,42|4513|2830|4627|1624|1873|4932|57|7623|5281|7119|1124|9055|1967|282|1905|2330|5514|30|1962|1342|1144|8556|1270|9433|7914|5283|864|1908|1216|1572|2959|1232|2376|5352|14|1579|5282|1344|790|10|7628|859|2375|4922|9270|809|1075|1225|1032|4547|1571|6396|56|1661|1975|7963|1088|1343|4530|1193|5139|1589|2295|1959|1219|19|1574|4965|10895
ORANGE,2013,GREEN ORANGE N1-Y,1951|1740|42|4513|2830|4627|1624|1873|4932|9338|57|7623|5281|2740|7119|1124|9055|1967|1921|282|1905|2330|5514|30|1342|1144|8556|1270|1064|7914|5283|1943|864|1908|1216|1572|2959|1232|2376|5352|14|1579|5282|1344|790|10|7628|859|2375|4922|809|1075|1225|1032|4547|1571|6396|56|1661|1975|7963|1088|1343|4530|1193|5139|1589|1765|2295|1959|1219|19|1574|4965|2737|10895
PHILIPS,2013,PHILIPS W8568,8749|42|4513|7109|4932|307|57|7215|5281|10809|9055|1560|1967|7837|5095|537|1905|4747|2330|30|1342|2960|1144|8556|1270|5283|1908|1216|2187|1572|1232|7116|194|1040|2376|532|8166|14|614|1579|5282|7237|1344|10|8195|7628|2375|4922|10810|1225|4547|8980|1571|1755|56|7556|7657|7963|8944|1343|4530|1193|1589|1529|2295|1219|19|1574|5120|8889|10894|7961|639
PHILIPS,2014,PHILIPS T8566,42|4513|7109|4932|307|57|54|5281|9055|1560|1967|4500|1905|30|1342|1144|8556|1270|5283|1908|1216|2187|1572|1232|7116|194|2376|1579|5282|1344|8195|7628|2375|4922|1225|4547|55|1571|1755|56|7963|1343|4530|1193|1589|1529|1219|19|1574|5120
ROG,2019,ROG GAME MOBILE 2 ELITE EDITION,2539|73|5003|2424|2229|94|7696|2201|4758|1740|3283|11256|7406|4627|1988|4443|11442|11476|2147|7015|4932|8287|87|2154|7215|9228|7064|64|7189|4723|54|5281|2740|6734|968|9224|6654|4477|747|3143|4586|9963|8436|1857|8699|4884|3282|7906|4737|573|1905|4747|8588|7990|5514|30|6614|8557|4489|4479|1342|7093|11474|5283|67|1|1908|98|8257|4567|4543|4686|1062|7158|7116|7095|1048|8230|8836|2333|2252|6742|11669|2376|78|13887|4700|33|8552|2249|2347|7536|201|14|614|7023|100|2232|2744|1392|790|10|3252|7628|2375|8080|2254|883|2065|9091|4704|1400|3173|74|55|9149|7029|2225|4441|6396|7556|9410|5285|1343|584|5139|7147|7762|41|1589|862|781|7727|2027|5120|8554|8889|11180|9226|4768|2050|9308|11869|7961|4965|2737
ROG,2019,ROG GAME MOBILE 2 EXTREME EDITION,2539|4945|73|5003|2424|2229|94|7696|1049|2201|4758|1740|3283|11256|7406|4627|1988|4443|11442|11476|2147|7015|4932|1226|8287|87|2154|7215|9228|7064|64|7189|10661|4723|54|10903|5281|2740|6734|968|9224|6654|4477|747|3143|4586|13078|9963|8436|1857|8699|4884|3282|7906|4737|573|1905|4747|8588|7990|5514|30|6614|8557|4489|4479|1342|10800|7093|11474|5283|67|1|1209|1908|98|8257|4567|4543|4686|5226|13248|9190|7158|7116|7095|8230|8836|2333|4933|2252|6742|10202|11669|2376|78|13887|4700|33|10577|8552|2249|2347|7536|201|1066|14|614|7023|100|2232|2744|1392|790|10|3252|7628|2375|8080|4939|2254|883|2065|9091|5210|4704|1400|3173|74|1032|55|9149|13280|7029|2225|4441|6396|7556|9410|5285|1343|584|5139|7147|7762|41|1589|862|781|7727|2027|5120|8554|8889|11180|9226|4768|2050|10349|9308|13369|11869|5021|7961|4965|2737
ROG,2019,ROG GAME MOBILE PHONE 2 CLASSIC VERSION,2539|73|5003|2424|2229|94|7696|1049|2201|4758|1740|3283|11256|7406|4627|1988|4443|11442|11476|2147|7015|4932|8287|87|2154|7215|9228|7064|64|7189|10661|4723|54|10903|5281|2740|6734|968|9224|6654|4477|747|3143|4586|9963|8436|1857|8699|4884|3282|7906|573|1905|8588|2729|7990|5514|30|6614|8557|4489|4479|1342|10800|7093|4658|11474|5283|67|1|1908|98|8257|4567|4543|4686|4681|7158|4709|7116|7095|8230|8836|2333|2252|6742|10202|11669|2376|78|13887|4700|33|10577|8552|2249|2347|7536|201|14|614|7023|100|2232|2744|1392|790|10|3252|7628|2375|8080|2254|883|2065|9091|1400|3173|74|1032|55|9149|7029|2225|4441|6396|7556|9410|5285|1343|584|5139|7147|7762|41|1589|862|781|7727|2027|5120|8554|8889|11180|9226|2937|4768|2050|10349|9308|1061|11869|7961|4965|2737
ROG,2020,ROG GAME MOBILE 3 CLASSIC EDITION,2539|4945|2302|13238|94|268|1049|4989|10792|2288|2321|7109|4627|1388|4443|2147|10408|4932|2456|2701|87|2154|1608|2219|64|1630|959|54|5281|2740|1590|2233|4477|1215|2351|5207|4737|637|1905|9227|4747|2330|5514|30|141|261|1342|7093|10547|1059|11474|67|1908|98|4955|2240|310|10995|1232|1593|9681|7116|194|4623|4933|2252|103|2376|10562|33|2249|2347|14|614|7023|11851|2744|10|964|2375|4733|2254|883|5039|11655|74|1032|55|1571|5119|7029|11269|2225|6396|9410|224|5092|5285|1343|584|5139|7147|1446|41|1589|781|5179|193|105|2295|5065|5079|777|9308|10358|11869|4965|2737
ROG,2020,ROG GAME MOBILE PHONE 3 CLASSIC VERSION,2539|4945|2302|13238|94|268|1049|4989|10792|2288|2321|7109|4627|1388|4443|2147|10408|4932|2456|2701|87|2154|1608|2219|64|1630|959|54|5281|2740|1590|2233|4477|1215|2351|5207|4737|637|1905|9227|4747|2330|5514|30|141|261|1342|7093|10547|11474|67|1908|98|4955|2240|310|10995|1232|1593|9681|7116|194|4623|4933|2252|103|2376|10562|33|2249|2347|14|614|7023|11851|2744|10|964|2375|4733|2254|883|5039|11655|74|1032|55|1571|5119|7029|11269|2225|6396|9410|224|5092|5285|1343|584|5139|7147|1446|41|1589|781|5179|193|105|2295|5065|5079|777|9308|10358|11869|4965|2737
ROG,2020,ROG GAME MOBILE PHONE 3 ELITE VERSION,2539|4945|2302|13238|94|1049|149|4989|10792|2288|2321|7109|4627|1388|4443|2147|10408|4932|2456|2701|87|2154|1608|2219|64|1630|959|54|5281|2740|1590|2233|4477|1215|2351|5207|4737|637|1905|9227|4747|2330|5514|30|141|261|1342|7093|10547|11474|67|1908|98|4955|2240|1062|310|10995|1232|1593|9681|7116|194|4623|4933|2252|103|2376|10562|33|2249|2347|14|614|7023|11851|2744|10|964|2375|4733|2254|883|5039|11655|74|1032|55|1571|5119|7029|11269|2225|6396|9410|224|5092|5285|1343|584|5139|7147|1446|41|1589|781|5179|193|105|2295|5065|5079|9308|10358|11869|4965|2737
ROG,2020,ROG GAME MOBILE PHONE 3 EXTREME EDITION,2539|4945|2302|13238|94|268|4989|10792|2288|2321|7109|4627|1388|4443|2147|10408|4932|2456|2701|87|2154|1608|2219|64|1630|959|54|5281|2740|1590|2233|4477|1215|2351|5207|4737|637|1905|9227|4747|2330|5514|30|141|261|1342|7093|10547|11474|67|1908|98|4955|2240|310|10995|1232|1593|9681|7116|194|4623|4933|2252|103|2376|10562|33|2249|2347|14|614|7023|11851|2744|10|964|2375|4733|2254|883|5039|11655|74|55|1571|5119|7029|11269|2225|6396|9410|224|5092|5285|1343|584|5139|7147|1446|41|1589|781|5179|193|105|2295|5065|5079|777|9308|10358|1061|11869|4965|2737
REALME,2019,REALME Q,2539|73|5003|2302|2229|94|12317|8237|2094|2201|1740|2288|7420|5037|2431|7109|4627|1624|7496|4512|4971|1196|7015|9211|4932|8872|2093|8640|4902|1171|11127|6797|87|7623|7064|64|1323|8158|7363|2637|54|1617|11022|5281|1585|2740|1942|4565|2233|1112|4778|8112|1662|9055|8591|88|5396|1967|1944|4500|5111|1857|2037|4884|7906|4737|1905|1070|4747|7990|30|11104|342|1125|8131|1342|770|1144|1086|1270|1544|4570|7914|5283|733|67|1153|1908|98|8257|1297|4955|4872|1216|4686|2187|7245|7631|8421|7116|8968|1095|8230|6118|8570|2376|33|2249|14|8104|7023|810|8880|2232|1609|10|4770|4673|2375|12977|4733|8080|4939|883|2065|4633|4704|74|1225|4547|55|1571|7029|2225|7556|7714|1101|5285|1343|584|4530|11572|1193|8877|2118|41|8224|781|7727|2012|1147|1219|5079|5120|2050|7505|12212|7961|2737|11436
REALME,2019,REALME X,2539|73|5003|2302|2229|94|12317|8237|1642|2201|1740|2431|7109|4627|1624|3206|1196|7015|4932|1171|87|7064|11249|64|1323|4515|8537|7363|54|1617|5281|1585|4565|2233|1112|6996|711|1124|1347|9716|88|1252|1967|2907|1857|5095|4737|1905|4747|7990|2330|30|1125|1342|7035|1144|1270|1544|4570|8194|5283|67|1153|1908|98|8257|1297|1216|4686|1113|5480|1094|1842|9190|1232|7116|194|2412|8230|6118|8570|2376|33|2347|14|8104|7023|810|2232|1609|7768|11023|3307|10|7022|2375|4733|8080|9270|2254|883|2065|4633|2725|5039|4704|3322|74|1225|135|4547|55|1571|4619|8873|7029|680|2225|3287|3033|1088|5285|1343|584|1193|8877|41|781|3360|1147|2295|1219|5120|2050|9296|7454|12328|11493|11802|11436
